,Value,Mean_Value(10)
780,5.327022058823529,5.331270033892463
781,5.3073299632352935,5.330800939223346
782,5.291475183823531,5.330030603745405
783,5.299919577205882,5.329211971507354
784,5.318910845588236,5.32836829331342
785,5.319221047794118,5.327518525965075
786,5.316394761029412,5.3268119111902585
787,5.329549632352942,5.326196978400736
788,5.298598345588235,5.3256604434742645
789,5.298196231617647,5.325051413143383
790,5.30189568014706,5.3244328469669115
791,5.312568933823529,5.32405704273897
792,5.3027113970588236,5.32390975413603
793,5.309202665441177,5.323759708180147
794,5.264533547794118,5.322943761488971
795,5.241900275735294,5.321642061121325
796,5.2452435661764705,5.32070467601103
797,5.241394761029412,5.3195869140625
798,5.244301470588235,5.3180823759191185
799,5.231789981617648,5.316775448069852
800,5.225482536764707,5.315505744485295
801,5.224977022058823,5.313867072610294
802,5.203952205882352,5.312207146139707
803,5.188131893382353,5.310499310661765
