,size,gamma,init_alpha,init_epsilon,steps,V_mean,time,score,avg_conversion_iterations
40,8,0.7,0.95,1.0,65.575,-0.00022202432,0.00024708032608032225,7.116799999999998,4721.0
71,8,0.9,0.7,0.95,66.11,0.516858,0.00023601651191711425,7.0954,4671.0
42,8,0.7,0.95,0.9,68.075,-0.018410463,0.00025342702865600587,7.0916,4731.0
44,8,0.7,0.95,0.4,66.325,-0.020264925,0.00024881482124328614,7.086799999999999,4731.0
97,8,0.95,0.4,0.9,67.74,1.2819089,0.00025336980819702155,7.080399999999997,4431.0
93,8,0.95,0.7,0.7,68.22999999999999,1.4393952,0.00024784684181213375,7.060799999999999,4631.0
70,8,0.9,0.7,1.0,64.61999999999999,0.5442017,0.0002289927005767822,7.0299999999999985,4571.0
95,8,0.95,0.4,1.0,65.94,1.2397006,0.00023504972457885748,7.027399999999998,4431.0
67,8,0.9,0.9,0.9,65.98,0.54234505,0.00023535728454589846,7.025799999999999,4701.0
56,8,0.7,0.4,0.95,72.33500000000001,0.007871521,0.00025494575500488285,7.021599999999999,4381.0
98,8,0.95,0.4,0.7,66.17999999999999,1.3686441,0.00025814175605773924,7.0177999999999985,4421.0
73,8,0.9,0.7,0.7,66.31000000000002,0.5302387,0.00024093985557556153,7.012599999999999,4621.0
60,8,0.9,0.95,1.0,65.35499999999999,0.5194228,0.00024065256118774417,7.0006,4721.0
43,8,0.7,0.95,0.7,68.49,-0.03238187,0.0002478599548339844,7.000200000000001,4721.0
54,8,0.7,0.7,0.4,69.155,-0.039320875,0.00025599837303161624,6.998199999999999,4611.0
75,8,0.9,0.4,1.0,66.815,0.4971468,0.00023927569389343262,6.992400000000001,4381.0
77,8,0.9,0.4,0.9,63.83,0.52323675,0.00022782325744628908,6.9868,4361.0
82,8,0.95,0.95,0.9,64.4,1.4525491,0.00022951364517211914,6.963999999999999,4741.0
48,8,0.7,0.9,0.7,67.675,-0.013934118,0.0002493679523468018,6.958,4701.0
41,8,0.7,0.95,0.95,64.635,-0.012444144,0.00023675322532653803,6.9545999999999975,4761.0
46,8,0.7,0.9,0.95,64.25,-0.0128764715,0.00023573398590087885,6.919799999999998,4751.0
57,8,0.7,0.4,0.9,65.94000000000001,-0.015185657,0.00023257613182067868,6.902399999999998,4381.0
50,8,0.7,0.7,1.0,69.35499999999999,-0.0128440065,0.00024698495864868166,6.8908000000000005,4601.0
116,8,0.99,0.4,0.95,66.685,3.495528,0.00024228215217590336,6.8725999999999985,4461.0
117,8,0.99,0.4,0.9,68.715,3.5006213,0.0002500927448272705,6.866199999999999,4511.0
64,8,0.9,0.95,0.4,66.91,0.5011878,0.00024401187896728516,6.8636,4711.0
55,8,0.7,0.4,1.0,72.235,-0.0035104393,0.0002559578418731689,6.850399999999999,4381.0
34,8,0.3,0.7,0.4,76.8,-0.117678955,0.0002891862392425537,6.843000000000001,4671.0
65,8,0.9,0.9,1.0,68.28,0.5334789,0.0002518606185913086,6.8088,4761.0
20,8,0.3,0.95,1.0,78.31999999999998,-0.09916538,0.0002834475040435791,6.782199999999999,4771.0
66,8,0.9,0.9,0.95,68.16,0.52360094,0.00024264812469482425,6.7634,4721.0
23,8,0.3,0.95,0.7,77.24999999999999,-0.10789709,0.00027927279472351075,6.724600000000001,4731.0
22,8,0.3,0.95,0.9,79.78999999999999,-0.10218283,0.00028909802436828615,6.7234,4721.0
38,8,0.3,0.4,0.7,78.765,-0.10942154,0.0002787590026855469,6.664,4361.0
30,8,0.3,0.7,1.0,81.30499999999999,-0.10237132,0.00029765844345092774,6.612599999999999,4621.0
47,8,0.7,0.9,0.9,70.32000000000001,0.0040068524,0.00026020169258117676,6.602199999999999,4731.0
33,8,0.3,0.7,0.7,79.24000000000001,-0.1078074,0.0002891719341278076,6.5702,4641.0
28,8,0.3,0.9,0.7,77.22500000000001,-0.095468886,0.0002842140197753906,6.5257999999999985,4771.0
29,8,0.3,0.9,0.4,84.31000000000002,-0.120071195,0.0003063786029815674,6.517,4771.0
32,8,0.3,0.7,0.9,81.79499999999999,-0.097578265,0.0002879297733306884,6.4178,4631.0
39,8,0.3,0.4,0.4,84.91,-0.11055267,0.0003075337409973144,6.3936,4391.0
24,8,0.3,0.95,0.4,79.39,-0.10116486,0.000291975736618042,6.364400000000001,4721.0
31,8,0.3,0.7,0.95,88.81,-0.09538795,0.0003140771389007569,6.312399999999999,4641.0
37,8,0.3,0.4,0.9,80.665,-0.084379904,0.0002842032909393311,6.213000000000002,4371.0
35,8,0.3,0.4,1.0,85.01,-0.08313352,0.0003075850009918213,6.114000000000002,4401.0
27,8,0.3,0.9,0.9,93.42,-0.09266092,0.00033273220062255863,6.102400000000001,4721.0
21,8,0.3,0.95,0.95,94.58000000000001,-0.11445518,0.0003432285785675049,6.081600000000003,4731.0
25,8,0.3,0.9,1.0,89.555,-0.096377864,0.00032506227493286135,6.0070000000000014,4751.0
26,8,0.3,0.9,0.95,87.13000000000001,-0.10505551,0.00031965732574462896,5.803800000000002,4731.0
36,8,0.3,0.4,0.95,100.26499999999999,-0.09360333,0.0003575420379638672,5.553000000000003,4381.0
0,8,0.01,0.95,1.0,154.39000000000001,-0.12520716,0.0005577027797698975,2.184200000000017,4721.0
9,8,0.01,0.9,0.4,151.815,-0.11412331,0.0005450856685638428,2.1356000000000197,4741.0
12,8,0.01,0.7,0.9,153.20499999999998,-0.11806978,0.0005519533157348633,1.9806000000000192,4631.0
3,8,0.01,0.95,0.7,155.14000000000004,-0.11938672,0.0005596351623535157,1.8274000000000217,4761.0
1,8,0.01,0.95,0.95,158.495,-0.113236286,0.0005832719802856445,1.5928000000000198,4731.0
4,8,0.01,0.95,0.4,165.63000000000002,-0.12732041,0.0005978798866271973,1.2582000000000222,4701.0
2,8,0.01,0.95,0.9,171.58999999999997,-0.1238424,0.000621187686920166,1.1438000000000237,4731.0
8,8,0.01,0.9,0.7,164.50000000000003,-0.11447807,0.0005926394462585449,1.0022000000000217,4721.0
17,8,0.01,0.4,0.9,164.435,-0.11260514,0.0005919611454010009,0.7548000000000228,4381.0
13,8,0.01,0.7,0.7,171.01,-0.11360413,0.0006209075450897218,0.7408000000000243,4631.0
10,8,0.01,0.7,1.0,164.50499999999997,-0.11518351,0.0005931198596954345,0.651600000000022,4621.0
14,8,0.01,0.7,0.4,183.16499999999996,-0.121243455,0.0006668460369110107,0.303800000000028,4621.0
15,8,0.01,0.4,1.0,173.23999999999998,-0.114998266,0.0006258547306060791,0.17520000000002697,4341.0
19,8,0.01,0.4,0.4,175.08999999999997,-0.10744728,0.0006342852115631104,0.027400000000026115,4441.0
5,8,0.01,0.9,1.0,181.45999999999998,-0.113058165,0.0006590974330902099,-0.2539999999999697,4741.0
16,8,0.01,0.4,0.95,178.63,-0.11212374,0.000640275478363037,-0.2893999999999723,4381.0
6,8,0.01,0.9,0.95,178.81,-0.10540333,0.0006463420391082763,-0.2975999999999729,4721.0
11,8,0.01,0.7,0.95,173.10500000000002,-0.127251,0.0006218993663787842,-0.5683999999999745,4681.0
7,8,0.01,0.9,0.9,183.29,-0.107725024,0.0006602513790130615,-0.6765999999999706,4691.0
18,8,0.01,0.4,0.7,181.935,-0.103862785,0.0006590795516967774,-1.3477999999999692,4421.0
